60
58
20
25
65
88
4
82
40
93
5
44
5
83
6
6
59
5
5
80
5
22
52
9
8
55
25
8
20
53
52
32
28
85
68
59
38
9
100
22
23
79
58
15
58
15
69
24
100
65
15
45
30
13
39
61
21
13
82
58
25
82
54
46
10
12
45
41
13
16
28
12
12
90
45
14
67
41
27
12
22
31
100
12
30
93
63
56
53
11
72
43
10
45
165
15
47
27
12
80
