2
68
9
30
35
16
1
56
38
50
60
8
22
97
9
28
13
109
58
8
80
35
2
26
205
47
5
8
26
40
142
26
80
83
28
1
12
68
93
23
97
14
12
35
151
42
46
57
15
15
10
39
32
135
50
33
13
14
24
28
14
43
17
32
31
11
33
105
32
70
28
34
23
24
62
15
124
95
38
37
165
27
190
221
145
48
105
26
28
152
63
152
122
18
53
14
72
62
195
120
22
126
96
