5
23
48
58
58
23
36
78
89
40
66
54
7
33
40
32
8
88
64
49
9
124
67
15
25
55
65
94
26
55
70
13
53
72
60
32
63
55
50
93
52
16
61
49
36
33
50
63
44
62
48
94
48
85
62
38
58
12
50
52
39
36
32
115
32
109
11
47
40
26
50
37
11
38
123
43
118
36
82
95
27
17
72
35
95
46
53
35
67
83
26
22
50
156
10
37
78
28
58
33
