0
9
3
6
0
0
6
3
6
5
4
1
8
6
2
3
3
8
7
4
2
8
3
6
0
0
8
6
2
1
8
8
3
4
4
3
6
5
4
8
2
0
3
1
8
8
3
5
1
8
1
50
6
5
1
4
5
6
8
2
4
7
7
7
6
3
5
6
42
5
7
73
0
2
5
6
8
5
8
9
5
5
3
1
4
6
4
3
48
8
4
2
4
7
1
1
1
4
0
6
3
4
8
5
6
6
6
8
5
8
5
2
8
5
2
8
5
0
3
7
7
6
7
9
6
8
7
3
0
5
7
6
1
1
1
75
5
4
7
3
4
9
7
7
2
7
6
5
0
5
5
9
0
7
1
2
7
5
2
3
2
2
5
8
5
24
5
1
85
1
4
0
36
1
8
5
4
8
3
1
1
40
5
2
6
