36
28
60
58
20
38
20
35
38
38
37
50
48
33
77
8
55
45
43
46
40
20
7
67
30
8
2
45
21
18
81
34
24
36
11
14
22
14
22
12
43
13
18
13
48
44
37
40
52
23
21
28
45
16
41
23
10
46
42
45
36
63
41
34
10
48
27
48
40
63
49
63
42
45
42
31
46
31
48
63
15
33
17
12
56
50
98
44
16
41
33
33
41
33
23
41
101
10
33
38
