9
8
2
0
3
6
89
6
3
7
1
8
8
1
0
4
4
5
2
2
3
2
9
9
5
5
3
7
9
2
9
26
3
3
1
6
7
1
4
5
0
9
3
9
3
1
4
25
8
4
3
5
25
3
6
5
1
1
4
5
1
2
1
1
2
5
37
5
4
6
7
3
2
8
1
5
5
2
1
8
2
8
2
1
54
3
4
1
4
34
8
23
3
7
1
0
5
5
4
7
3
5
2
6
2
63
55
2
5
1
6
1
4
3
3
8
4
7
2
7
7
5
2
7
8
0
8
8
1
4
9
1
5
85
6
3
1
4
3
5
8
8
8
6
4
2
9
4
5
35
1
4
4
2
10
5
8
0
38
3
9
5
7
6
5
4
4
1
2
8
1
7
0
2
0
3
8
4
8
2
5
3
6
7
6
6
1
8
2
